date,year,month,region,province_city,disease_name,case_count,death_count,population,disease_intensity_indicator,source,source_file,notes
2024-10-01,2024,10,Region V,Camarines Norte,Influenza,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region V,Camarines Sur,Dengue,175,2,1000000,1.75,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region V,Camarines Sur,Leptospirosis,149,2,1000000,1.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region V,Camarines Sur,Influenza,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region IV-A,Cavite,Dengue,311,0,1000000,3.11,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region IV-A,Cavite,Leptospirosis,114,0,1000000,1.14,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region IV-A,Cavite,Influenza,15,0,1000000,0.15,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region IV-A,Laguna,Dengue,158,0,1000000,1.58,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region IV-A,Laguna,Leptospirosis,140,1,1000000,1.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region IV-A,Laguna,Influenza,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region V,Albay,Dengue,332,3,1000000,3.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region V,Albay,Leptospirosis,65,0,1000000,0.65,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-10-01,2024,10,Region V,Albay,Influenza,17,0,1000000,0.17,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Batangas,Dengue,20,0,1000000,0.2,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Batangas,Leptospirosis,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Batangas,Influenza,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Quezon,Dengue,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Quezon,Leptospirosis,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Quezon,Influenza,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,MIMAROPA,Marinduque,Dengue,15,0,1000000,0.15,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,MIMAROPA,Marinduque,Leptospirosis,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,MIMAROPA,Marinduque,Influenza,14,0,1000000,0.14,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Camarines Norte,Dengue,33,0,1000000,0.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Camarines Norte,Leptospirosis,16,0,1000000,0.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Camarines Norte,Influenza,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Camarines Sur,Dengue,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Camarines Sur,Leptospirosis,37,0,1000000,0.37,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Camarines Sur,Influenza,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Cavite,Dengue,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Cavite,Leptospirosis,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Cavite,Influenza,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Laguna,Dengue,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Laguna,Leptospirosis,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region IV-A,Laguna,Influenza,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Albay,Dengue,11,0,1000000,0.11,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Albay,Leptospirosis,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-11-01,2024,11,Region V,Albay,Influenza,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Batangas,Dengue,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Batangas,Leptospirosis,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Batangas,Influenza,157,1,1000000,1.57,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Quezon,Dengue,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Quezon,Leptospirosis,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Quezon,Influenza,160,3,1000000,1.6,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,MIMAROPA,Marinduque,Dengue,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,MIMAROPA,Marinduque,Leptospirosis,35,0,1000000,0.35,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,MIMAROPA,Marinduque,Influenza,150,2,1000000,1.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Camarines Norte,Dengue,15,0,1000000,0.15,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Camarines Norte,Leptospirosis,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Camarines Norte,Influenza,197,0,1000000,1.97,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Camarines Sur,Dengue,45,0,1000000,0.45,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Camarines Sur,Leptospirosis,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Camarines Sur,Influenza,110,2,1000000,1.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Cavite,Dengue,16,0,1000000,0.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Cavite,Leptospirosis,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Cavite,Influenza,183,3,1000000,1.83,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Laguna,Dengue,22,0,1000000,0.22,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Laguna,Leptospirosis,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region IV-A,Laguna,Influenza,108,1,1000000,1.08,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Albay,Dengue,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Albay,Leptospirosis,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2024-12-01,2024,12,Region V,Albay,Influenza,192,2,1000000,1.92,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Batangas,Dengue,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Batangas,Leptospirosis,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Batangas,Influenza,175,2,1000000,1.75,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Quezon,Dengue,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Quezon,Leptospirosis,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Quezon,Influenza,182,3,1000000,1.82,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,MIMAROPA,Marinduque,Dengue,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,MIMAROPA,Marinduque,Leptospirosis,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,MIMAROPA,Marinduque,Influenza,122,2,1000000,1.22,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Camarines Norte,Dengue,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Camarines Norte,Leptospirosis,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Camarines Norte,Influenza,194,0,1000000,1.94,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Camarines Sur,Dengue,34,0,1000000,0.34,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Camarines Sur,Leptospirosis,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Camarines Sur,Influenza,154,2,1000000,1.54,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Cavite,Dengue,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Cavite,Leptospirosis,43,0,1000000,0.43,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Cavite,Influenza,158,2,1000000,1.58,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Laguna,Dengue,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Laguna,Leptospirosis,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region IV-A,Laguna,Influenza,102,0,1000000,1.02,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Albay,Dengue,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Albay,Leptospirosis,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-01-01,2025,1,Region V,Albay,Influenza,181,3,1000000,1.81,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Batangas,Dengue,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Batangas,Leptospirosis,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Batangas,Influenza,126,1,1000000,1.26,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Quezon,Dengue,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Quezon,Leptospirosis,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Quezon,Influenza,167,1,1000000,1.67,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,MIMAROPA,Marinduque,Dengue,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,MIMAROPA,Marinduque,Leptospirosis,34,0,1000000,0.34,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,MIMAROPA,Marinduque,Influenza,152,2,1000000,1.52,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Camarines Norte,Dengue,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Camarines Norte,Leptospirosis,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Camarines Norte,Influenza,176,0,1000000,1.76,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Camarines Sur,Dengue,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Camarines Sur,Leptospirosis,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Camarines Sur,Influenza,130,0,1000000,1.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Cavite,Dengue,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Cavite,Leptospirosis,48,0,1000000,0.48,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Cavite,Influenza,191,1,1000000,1.91,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Laguna,Dengue,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Laguna,Leptospirosis,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region IV-A,Laguna,Influenza,169,1,1000000,1.69,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Albay,Dengue,48,0,1000000,0.48,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Albay,Leptospirosis,22,0,1000000,0.22,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-02-01,2025,2,Region V,Albay,Influenza,132,1,1000000,1.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Batangas,Dengue,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Batangas,Leptospirosis,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Batangas,Influenza,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Quezon,Dengue,33,0,1000000,0.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Quezon,Leptospirosis,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Quezon,Influenza,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,MIMAROPA,Marinduque,Dengue,20,0,1000000,0.2,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,MIMAROPA,Marinduque,Leptospirosis,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,MIMAROPA,Marinduque,Influenza,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Camarines Norte,Dengue,37,0,1000000,0.37,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Camarines Norte,Leptospirosis,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Camarines Norte,Influenza,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Camarines Sur,Dengue,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Camarines Sur,Leptospirosis,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Camarines Sur,Influenza,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Cavite,Dengue,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Cavite,Leptospirosis,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Cavite,Influenza,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Laguna,Dengue,11,0,1000000,0.11,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Laguna,Leptospirosis,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region IV-A,Laguna,Influenza,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Albay,Dengue,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Albay,Leptospirosis,34,0,1000000,0.34,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-03-01,2025,3,Region V,Albay,Influenza,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Batangas,Dengue,37,0,1000000,0.37,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Batangas,Leptospirosis,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Batangas,Influenza,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Quezon,Dengue,24,0,1000000,0.24,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Quezon,Leptospirosis,50,0,1000000,0.5,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Quezon,Influenza,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,MIMAROPA,Marinduque,Dengue,38,0,1000000,0.38,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,MIMAROPA,Marinduque,Leptospirosis,35,0,1000000,0.35,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,MIMAROPA,Marinduque,Influenza,35,0,1000000,0.35,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Camarines Norte,Dengue,47,0,1000000,0.47,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Camarines Norte,Leptospirosis,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Camarines Norte,Influenza,34,0,1000000,0.34,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Camarines Sur,Dengue,20,0,1000000,0.2,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Camarines Sur,Leptospirosis,36,0,1000000,0.36,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Camarines Sur,Influenza,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Cavite,Dengue,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Cavite,Leptospirosis,30,0,1000000,0.3,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Cavite,Influenza,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Laguna,Dengue,49,0,1000000,0.49,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Laguna,Leptospirosis,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region IV-A,Laguna,Influenza,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Albay,Dengue,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Albay,Leptospirosis,27,0,1000000,0.27,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-04-01,2025,4,Region V,Albay,Influenza,26,0,1000000,0.26,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Batangas,Dengue,31,0,1000000,0.31,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Batangas,Leptospirosis,44,0,1000000,0.44,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Batangas,Influenza,40,0,1000000,0.4,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Quezon,Dengue,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Quezon,Leptospirosis,18,0,1000000,0.18,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Quezon,Influenza,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,MIMAROPA,Marinduque,Dengue,17,0,1000000,0.17,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,MIMAROPA,Marinduque,Leptospirosis,32,0,1000000,0.32,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,MIMAROPA,Marinduque,Influenza,10,0,1000000,0.1,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Camarines Norte,Dengue,39,0,1000000,0.39,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Camarines Norte,Leptospirosis,17,0,1000000,0.17,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Camarines Norte,Influenza,16,0,1000000,0.16,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Camarines Sur,Dengue,26,0,1000000,0.26,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Camarines Sur,Leptospirosis,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Camarines Sur,Influenza,33,0,1000000,0.33,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Cavite,Dengue,19,0,1000000,0.19,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Cavite,Leptospirosis,25,0,1000000,0.25,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Cavite,Influenza,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Laguna,Dengue,13,0,1000000,0.13,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Laguna,Leptospirosis,46,0,1000000,0.46,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region IV-A,Laguna,Influenza,29,0,1000000,0.29,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Albay,Dengue,42,0,1000000,0.42,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Albay,Leptospirosis,26,0,1000000,0.26,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-05-01,2025,5,Region V,Albay,Influenza,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-06-01,2025,6,Region IV-A,Batangas,Dengue,21,0,1000000,0.21,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-06-01,2025,6,Region IV-A,Batangas,Leptospirosis,28,0,1000000,0.28,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
2025-06-01,2025,6,Region IV-A,Batangas,Influenza,23,0,1000000,0.23,DOH_FOI,doh_raw_data_clean.csv,Generated clean surveillance record.
